cluster	axial count	mcr count	total occurrence
GC_00006521	0	1	1
GC_00006520	1	0	1
GC_00006527	1	0	1
GC_00005695	1	0	1
GC_00006254	1	0	1
GC_00006996	1	0	1
GC_00006525	1	0	1
GC_00006997	1	0	1
GC_00006256	1	0	1
GC_00006994	1	0	1
GC_00006995	0	1	1
GC_00006992	1	0	1
GC_00006993	1	0	1
GC_00006990	1	0	1
GC_00006991	1	0	1
GC_00009382	1	0	1
GC_00005535	0	1	1
GC_00005534	1	0	1
GC_00005537	1	0	1
GC_00006901	1	0	1
GC_00006900	1	0	1
GC_00006903	1	0	1
GC_00005536	1	0	1
GC_00006905	0	1	1
GC_00006904	1	0	1
GC_00006907	1	0	1
GC_00006906	1	0	1
GC_00006909	0	1	1
GC_00005531	1	0	1
GC_00006526	0	1	1
GC_00009383	0	1	1
GC_00005530	1	0	1
GC_00007506	0	1	1
GC_00007507	0	1	1
GC_00007504	1	0	1
GC_00007505	1	0	1
GC_00007502	1	0	1
GC_00005533	1	0	1
GC_00007500	1	0	1
GC_00007501	1	0	1
GC_00005532	0	1	1
GC_00007508	1	0	1
GC_00007509	1	0	1
GC_00005012	0	1	1
GC_00005013	1	0	1
GC_00001025	8	4	12
GC_00001024	7	4	12
GC_00005016	1	0	1
GC_00005017	0	1	1
GC_00005014	0	1	1
GC_00005015	1	0	1
GC_00005018	0	1	1
GC_00005019	0	1	1
GC_00000747	9	6	17
GC_00001029	8	4	12
GC_00001028	6	6	12
GC_00009614	0	1	1
GC_00009615	0	1	1
GC_00009616	0	1	1
GC_00000746	11	6	17
GC_00009610	1	0	1
GC_00009611	1	0	1
GC_00009612	1	0	1
GC_00008861	1	0	1
GC_00000741	11	5	17
GC_00009618	1	0	1
GC_00009619	0	1	1
GC_00000740	9	8	17
GC_00004840	1	0	1
GC_00010108	0	1	1
GC_00010109	0	1	1
GC_00006524	0	1	1
GC_00008864	1	0	1
GC_00010104	0	1	1
GC_00004841	1	0	1
GC_00010102	1	0	1
GC_00010103	1	0	1
GC_00010100	1	0	1
GC_00008865	0	1	1
GC_00008867	1	0	1
GC_00008170	1	0	1
GC_00008868	1	0	1
GC_00008869	0	1	1
GC_00008177	1	0	1
GC_00009387	0	1	1
GC_00009384	0	1	1
GC_00000055	13	9	24
GC_00006277	0	1	1
GC_00006276	1	0	1
GC_00006275	1	0	1
GC_00006274	1	0	1
GC_00006273	1	0	1
GC_00006272	0	1	1
GC_00006271	1	0	1
GC_00000348	12	9	21
GC_00006279	0	1	1
GC_00006278	0	1	1
GC_00009385	0	1	1
GC_00008888	1	0	1
GC_00008889	0	1	1
GC_00008886	1	0	1
GC_00008887	0	1	1
GC_00008884	1	0	1
GC_00008885	1	0	1
GC_00000054	12	8	24
GC_00008883	1	0	1
GC_00008880	1	0	1
GC_00008881	0	1	1
GC_00002598	0	3	3
GC_00002599	0	3	3
GC_00002596	1	2	3
GC_00002597	0	3	3
GC_00002594	3	0	3
GC_00002595	0	3	3
GC_00002592	0	2	3
GC_00002593	1	2	3
GC_00002590	0	2	3
GC_00002591	3	0	3
GC_00000057	13	8	24
GC_00009565	0	1	1
GC_00004768	1	0	1
GC_00000344	11	8	21
GC_00000056	13	9	24
GC_00002372	3	1	4
GC_00002373	3	1	4
GC_00002370	1	3	4
GC_00002371	1	2	4
GC_00002376	3	1	4
GC_00002377	0	4	4
GC_00002374	1	2	4
GC_00002375	3	1	4
GC_00002378	0	4	4
GC_00002379	3	1	4
GC_00010179	0	1	1
GC_00009829	0	1	1
GC_00004762	0	1	1
GC_00010178	0	1	1
GC_00000051	12	9	24
GC_00009464	0	1	1
GC_00009389	1	0	1
GC_00001346	4	2	8
GC_00000050	12	8	25
GC_00001347	2	6	8
GC_00001344	4	3	8
GC_00001345	7	1	8
GC_00001342	4	3	8
GC_00001343	5	3	8
GC_00003973	2	0	2
GC_00003972	2	0	2
GC_00000053	13	9	24
GC_00003970	0	2	2
GC_00003977	1	0	2
GC_00003976	1	1	2
GC_00003975	0	1	2
GC_00003974	2	0	2
GC_00009337	1	0	1
GC_00003979	1	1	2
GC_00003978	1	1	2
GC_00009336	1	0	1
GC_00000052	6	9	24
GC_00009339	0	1	1
GC_00009196	0	1	1
GC_00009338	1	0	1
GC_00008262	0	1	1
GC_00009523	0	1	1
GC_00009198	0	1	1
GC_00005539	0	1	1
GC_00009441	1	0	1
GC_00009440	1	0	1
GC_00009443	0	1	1
GC_00009442	0	1	1
GC_00009445	0	1	1
GC_00009444	1	0	1
GC_00009447	1	0	1
GC_00009446	0	1	1
GC_00009449	0	1	1
GC_00009448	1	0	1
GC_00008260	1	0	1
GC_00005538	0	1	1
GC_00007747	1	0	1
GC_00008261	1	0	1
GC_00006817	1	0	1
GC_00008266	0	1	1
GC_00000699	10	8	18
GC_00000698	10	8	18
GC_00000693	9	8	18
GC_00000692	11	7	18
GC_00000691	9	9	18
GC_00000690	9	9	18
GC_00000697	9	8	18
GC_00000696	8	9	18
GC_00000695	10	8	18
GC_00000694	8	9	18
GC_00008068	1	0	1
GC_00008069	0	1	1
GC_00008060	0	1	1
GC_00008061	0	1	1
GC_00008062	1	0	1
GC_00008063	1	0	1
GC_00008064	1	0	1
GC_00008065	0	1	1
GC_00008066	0	1	1
GC_00008067	0	1	1
GC_00001618	2	5	7
GC_00001619	2	5	7
GC_00001614	0	6	7
GC_00001615	5	0	7
GC_00001616	3	4	7
GC_00001617	6	0	7
GC_00001610	4	3	7
GC_00001611	4	3	7
GC_00001612	1	5	7
GC_00001613	4	2	7
GC_00006048	0	1	1
GC_00006049	1	0	1
GC_00006044	0	1	1
GC_00006045	1	0	1
GC_00006046	1	0	1
GC_00006047	0	1	1
GC_00006040	1	0	1
GC_00006041	1	0	1
GC_00006042	0	1	1
GC_00006043	1	0	1
GC_00000529	12	7	20
GC_00000528	12	8	20
GC_00008834	0	1	1
GC_00000525	10	9	20
GC_00000524	10	9	20
GC_00000527	12	8	20
GC_00000526	9	9	20
GC_00000521	10	9	20
GC_00000520	13	6	20
GC_00000523	13	7	20
GC_00000522	10	9	20
GC_00000155	12	9	23
GC_00001922	3	2	5
GC_00001923	3	2	5
GC_00001920	2	2	5
GC_00001921	0	3	5
GC_00001926	5	0	5
GC_00001927	2	3	5
GC_00001924	3	2	5
GC_00001925	2	3	5
GC_00001928	5	0	5
GC_00001929	0	2	5
GC_00008832	0	1	1
GC_00008479	1	0	1
GC_00008478	1	0	1
GC_00006816	1	0	1
GC_00008476	1	0	1
GC_00008475	0	1	1
GC_00008474	1	0	1
GC_00008473	1	0	1
GC_00008472	1	0	1
GC_00007620	1	0	1
GC_00008470	1	0	1
GC_00005469	0	1	1
GC_00005468	1	0	1
GC_00005463	1	0	1
GC_00005462	0	1	1
GC_00005461	0	1	1
GC_00005460	0	1	1
GC_00005467	0	1	1
GC_00005466	1	0	1
GC_00005465	1	0	1
GC_00005464	1	0	1
GC_00008831	1	0	1
GC_00008830	0	1	1
GC_00007313	0	1	1
GC_00007312	1	0	1
GC_00007311	1	0	1
GC_00007310	1	0	1
GC_00007317	1	0	1
GC_00007316	0	1	1
GC_00007315	1	0	1
GC_00007314	1	0	1
GC_00007319	0	1	1
GC_00007318	0	1	1
GC_00008561	0	1	1
GC_00007572	0	1	1
GC_00008563	1	0	1
GC_00008562	0	1	1
GC_00008565	0	1	1
GC_00008564	1	0	1
GC_00008567	1	0	1
GC_00007574	1	0	1
GC_00007126	0	1	1
GC_00002169	2	2	4
GC_00002168	2	2	4
GC_00002167	3	1	4
GC_00002166	1	3	4
GC_00002165	1	3	4
GC_00002164	4	0	4
GC_00002163	3	1	4
GC_00002162	1	3	4
GC_00002161	2	2	4
GC_00002160	4	0	4
GC_00005714	1	0	1
GC_00002789	2	1	3
GC_00002788	1	0	3
GC_00002783	1	2	3
GC_00002782	2	0	3
GC_00002781	2	1	3
GC_00002780	3	0	3
GC_00002787	3	0	3
GC_00002786	3	0	3
GC_00002785	0	2	3
GC_00002784	1	2	3
GC_00003568	0	2	2
GC_00003569	2	0	2
GC_00003564	1	1	2
GC_00003565	1	1	2
GC_00003566	1	1	2
GC_00003567	0	2	2
GC_00003560	1	0	2
GC_00003561	1	1	2
GC_00003562	1	1	2
GC_00003563	1	1	2
GC_00004033	1	1	2
GC_00004032	1	1	2
GC_00004031	2	0	2
GC_00004030	0	1	2
GC_00004037	0	2	2
GC_00004036	1	1	2
GC_00004035	0	2	2
GC_00000067	12	8	24
GC_00004785	1	0	1
GC_00004784	1	0	1
GC_00004787	0	1	1
GC_00004786	1	0	1
GC_00004781	1	0	1
GC_00004780	0	1	1
GC_00004783	1	0	1
GC_00004782	1	0	1
GC_00008275	1	0	1
GC_00008274	0	1	1
GC_00008277	1	0	1
GC_00008276	1	0	1
GC_00008271	0	1	1
GC_00008270	0	1	1
GC_00008273	1	0	1
GC_00008272	0	1	1
GC_00008279	1	0	1
GC_00008278	1	0	1
GC_00008388	1	0	1
GC_00005926	0	1	1
GC_00005927	0	1	1
GC_00005924	1	0	1
GC_00005925	1	0	1
GC_00005922	1	0	1
GC_00005923	1	0	1
GC_00005920	0	1	1
GC_00005921	0	1	1
GC_00005928	1	0	1
GC_00005929	1	0	1
GC_00003780	0	2	2
GC_00003781	0	2	2
GC_00003782	0	2	2
GC_00003783	0	2	2
GC_00003784	0	1	2
GC_00003785	2	0	2
GC_00003786	0	2	2
GC_00003787	1	0	2
GC_00003788	2	0	2
GC_00003789	1	1	2
GC_00004257	1	0	1
GC_00000205	12	9	22
GC_00000206	11	9	22
GC_00004254	1	0	1
GC_00004253	1	0	1
GC_00004252	1	0	1
GC_00004251	1	0	1
GC_00004250	0	1	1
GC_00008187	0	1	1
GC_00008186	1	0	1
GC_00008185	0	1	1
GC_00008184	1	0	1
GC_00000208	13	9	22
GC_00000209	12	8	22
GC_00004259	0	1	1
GC_00004258	1	0	1
GC_00001863	3	2	5
GC_00001710	3	3	6
GC_00001713	3	3	6
GC_00001712	4	2	6
GC_00001867	3	2	5
GC_00001866	1	4	5
GC_00001717	3	3	6
GC_00001716	4	2	6
GC_00001752	1	5	6
GC_00005250	1	0	1
GC_00005251	1	0	1
GC_00005252	0	1	1
GC_00005253	0	1	1
GC_00005254	1	0	1
GC_00005255	1	0	1
GC_00005256	0	1	1
GC_00005257	1	0	1
GC_00005258	1	0	1
GC_00005259	0	1	1
GC_00009584	0	1	1
GC_00009585	1	0	1
GC_00009586	1	0	1
GC_00009587	1	0	1
GC_00009580	0	1	1
GC_00009581	0	1	1
GC_00009582	1	0	1
GC_00007716	0	1	1
GC_00009588	0	1	1
GC_00009589	0	1	1
GC_00001009	4	5	13
GC_00001008	9	4	13
GC_00001559	1	6	7
GC_00001558	4	3	7
GC_00001553	4	3	7
GC_00001552	3	3	7
GC_00001551	4	3	7
GC_00001550	3	4	7
GC_00001557	3	4	7
GC_00001556	4	3	7
GC_00001555	4	2	7
GC_00001554	4	3	7
GC_00005074	0	1	1
GC_00005075	1	0	1
GC_00005076	1	0	1
GC_00005077	0	1	1
GC_00005070	1	0	1
GC_00005071	1	0	1
GC_00005072	0	1	1
GC_00005073	1	0	1
GC_00009636	1	0	1
GC_00009637	1	0	1
GC_00009634	0	1	1
GC_00009635	1	0	1
GC_00005078	1	0	1
GC_00005079	1	0	1
GC_00009630	1	0	1
GC_00009631	1	0	1
GC_00003223	0	2	2
GC_00003222	0	2	2
GC_00003221	0	2	2
GC_00006373	1	0	1
GC_00003220	0	2	2
GC_00003227	0	2	2
GC_00007718	1	0	1
GC_00003226	0	2	2
GC_00003225	2	0	2
GC_00009561	1	0	1
GC_00003224	2	0	2
GC_00006787	1	0	1
GC_00004983	0	1	1
GC_00006785	1	0	1
GC_00006784	1	0	1
GC_00006783	0	1	1
GC_00006782	1	0	1
GC_00006781	1	0	1
GC_00004982	0	1	1
GC_00004981	1	0	1
GC_00006789	1	0	1
GC_00006788	0	1	1
GC_00004980	1	0	1
GC_00004987	0	1	1
GC_00004986	1	0	1
GC_00004020	0	2	2
GC_00007199	1	0	1
GC_00004985	1	0	1
GC_00004021	2	0	2
GC_00004984	1	0	1
GC_00004022	2	0	2
GC_00006259	1	0	1
GC_00006258	0	1	1
GC_00006529	1	0	1
GC_00004791	1	0	1
GC_00000018	8	9	26
GC_00006251	0	1	1
GC_00004024	2	0	2
GC_00006253	1	0	1
GC_00006252	0	1	1
GC_00006255	0	1	1
GC_00004989	1	0	1
GC_00006257	1	0	1
GC_00004025	2	0	2
GC_00009564	0	1	1
GC_00004988	1	0	1
GC_00004026	2	0	2
GC_00009702	1	0	1
GC_00004027	1	1	2
GC_00009703	1	0	1
GC_00008860	0	1	1
GC_00003043	0	2	2
GC_00008862	1	0	1
GC_00008863	1	0	1
GC_00007788	1	0	1
GC_00007789	1	0	1
GC_00008866	0	1	1
GC_00008263	1	0	1
GC_00007784	0	1	1
GC_00007785	1	0	1
GC_00007786	1	0	1
GC_00007787	1	0	1
GC_00007780	0	1	1
GC_00007781	0	1	1
GC_00007782	1	0	1
GC_00007783	1	0	1
GC_00002570	0	3	3
GC_00002571	3	0	3
GC_00002572	1	2	3
GC_00002573	3	0	3
GC_00002574	2	1	3
GC_00002575	0	1	3
GC_00002576	1	2	3
GC_00002577	3	0	3
GC_00002578	0	3	3
GC_00002579	1	2	3
GC_00008267	0	1	1
GC_00000717	10	5	18
GC_00002314	2	2	4
GC_00002315	0	4	4
GC_00002316	2	2	4
GC_00002317	2	2	4
GC_00002310	3	0	4
GC_00002311	1	0	4
GC_00002312	2	2	4
GC_00002313	1	3	4
GC_00002318	3	1	4
GC_00002319	1	2	4
GC_00007128	1	0	1
GC_00007129	1	0	1
GC_00007120	1	0	1
GC_00007121	0	1	1
GC_00007122	1	0	1
GC_00007123	0	1	1
GC_00007124	1	0	1
GC_00007125	0	1	1
GC_00000712	10	8	18
GC_00007127	0	1	1
GC_00000713	9	7	18
GC_00003955	0	2	2
GC_00003954	2	0	2
GC_00003957	0	2	2
GC_00003956	2	0	2
GC_00003951	2	0	2
GC_00003950	2	0	2
GC_00003953	2	0	2
GC_00003952	0	2	2
GC_00003959	2	0	2
GC_00003958	2	0	2
GC_00000710	10	7	18
GC_00009809	1	0	1
GC_00009808	1	0	1
GC_00009801	0	1	1
GC_00009800	1	0	1
GC_00009803	0	1	1
GC_00009802	1	0	1
GC_00009805	1	0	1
GC_00009804	1	0	1
GC_00009807	1	0	1
GC_00009806	1	0	1
GC_00006857	0	1	1
GC_00003049	0	2	2
GC_00003048	0	2	2
GC_00006856	0	1	1
GC_00000711	9	7	18
GC_00003042	2	0	2
GC_00003041	0	2	2
GC_00003040	2	0	2
GC_00003047	0	2	2
GC_00003046	0	2	2
GC_00003045	2	0	2
GC_00003044	0	2	2
GC_00006854	1	0	1
GC_00006581	0	1	1
GC_00010084	0	1	1
GC_00006852	1	0	1
GC_00006851	0	1	1
GC_00009835	1	0	1
GC_00008386	0	1	1
GC_00006850	1	0	1
GC_00009289	1	0	1
GC_00009210	1	0	1
GC_00009211	1	0	1
GC_00010054	1	0	1
GC_00009212	1	0	1
GC_00010055	0	1	1
GC_00009213	1	0	1
GC_00010056	1	0	1
GC_00009214	1	0	1
GC_00010057	1	0	1
GC_00009215	1	0	1
GC_00009837	1	0	1
GC_00009216	1	0	1
GC_00009217	1	0	1
GC_00009218	1	0	1
GC_00009219	1	0	1
GC_00000450	11	9	20
GC_00008198	1	0	1
GC_00009969	0	1	1
GC_00008199	1	0	1
GC_00008042	0	1	1
GC_00008043	0	1	1
GC_00008040	1	0	1
GC_00008041	1	0	1
GC_00008046	0	1	1
GC_00008047	0	1	1
GC_00008044	0	1	1
GC_00008045	1	0	1
GC_00008048	1	0	1
GC_00008049	0	1	1
GC_00001636	3	3	6
GC_00001637	3	3	6
GC_00001634	4	2	6
GC_00001635	3	3	6
GC_00001632	1	5	6
GC_00001633	3	2	6
GC_00001630	3	3	6
GC_00001631	4	2	6
GC_00001638	4	2	6
GC_00001639	4	2	6
GC_00006066	1	0	1
GC_00006067	1	0	1
GC_00006064	0	1	1
GC_00006065	1	0	1
GC_00006062	0	1	1
GC_00006063	0	1	1
GC_00006060	0	1	1
GC_00006061	0	1	1
GC_00008190	1	0	1
GC_00006068	1	0	1
GC_00006069	1	0	1
GC_00000547	11	8	19
GC_00000546	10	9	19
GC_00000545	12	8	20
GC_00000544	10	8	20
GC_00000543	7	6	20
GC_00000542	11	9	20
GC_00000541	11	8	20
GC_00000540	8	9	20
GC_00000549	9	9	19
GC_00000548	9	9	19
GC_00001498	3	3	7
GC_00001499	4	3	7
GC_00001492	3	3	7
GC_00001493	4	3	7
GC_00001490	4	3	7
GC_00001491	4	3	7
GC_00001496	4	3	7
GC_00001497	4	3	7
GC_00001494	4	3	7
GC_00001495	5	2	7
GC_00001944	3	2	5
GC_00001945	3	2	5
GC_00001946	2	3	5
GC_00001947	3	2	5
GC_00001940	1	4	5
GC_00001941	1	4	5
GC_00001942	5	0	5
GC_00001943	3	2	5
GC_00001948	1	3	5
GC_00001949	1	4	5
GC_00009818	1	0	1
GC_00008451	1	0	1
GC_00008450	0	1	1
GC_00008453	1	0	1
GC_00008452	1	0	1
GC_00008455	1	0	1
GC_00008454	0	1	1
GC_00008457	0	1	1
GC_00008456	1	0	1
GC_00001119	3	7	11
GC_00008458	1	0	1
GC_00005449	1	0	1
GC_00005448	1	0	1
GC_00005445	1	0	1
GC_00005444	1	0	1
GC_00005447	0	1	1
GC_00005446	1	0	1
GC_00005441	0	1	1
GC_00005440	1	0	1
GC_00005443	0	1	1
GC_00005442	1	0	1
GC_00007335	1	0	1
GC_00007334	0	1	1
GC_00007337	1	0	1
GC_00007336	0	1	1
GC_00007331	1	0	1
GC_00007330	1	0	1
GC_00007333	0	1	1
GC_00007332	1	0	1
GC_00007339	1	0	1
GC_00007338	1	0	1
GC_00009285	0	1	1
GC_00002141	1	3	4
GC_00002140	2	2	4
GC_00002143	1	3	4
GC_00002142	3	0	4
GC_00002145	3	1	4
GC_00002144	2	2	4
GC_00002147	1	3	4
GC_00002146	1	3	4
GC_00002149	2	2	4
GC_00002148	0	4	4
GC_00009284	0	1	1
GC_00007982	0	1	1
GC_00007983	0	1	1
GC_00007980	0	1	1
GC_00007981	1	0	1
GC_00007986	1	0	1
GC_00007987	1	0	1
GC_00007984	1	0	1
GC_00007985	1	0	1
GC_00006453	0	1	1
GC_00006452	0	1	1
GC_00006451	0	1	1
GC_00006450	1	0	1
GC_00006457	1	0	1
GC_00006456	1	0	1
GC_00003230	0	2	2
GC_00003547	2	0	2
GC_00003232	0	2	2
GC_00003233	2	0	2
GC_00003542	2	0	2
GC_00003543	1	1	2
GC_00003236	0	2	2
GC_00003237	2	0	2
GC_00003238	0	2	2
GC_00003239	0	2	2
GC_00006454	1	0	1
GC_00003548	1	1	2
GC_00003549	0	2	2
GC_00004015	2	0	2
GC_00004014	0	2	2
GC_00004017	2	0	2
GC_00004016	0	2	2
GC_00004011	2	0	2
GC_00004010	2	0	2
GC_00004013	2	0	2
GC_00004012	0	2	2
GC_00008217	0	1	1
GC_00008216	1	0	1
GC_00008215	1	0	1
GC_00008214	1	0	1
GC_00004019	2	0	2
GC_00004018	2	0	2
GC_00008211	0	1	1
GC_00008210	1	0	1
GC_00005264	1	0	1
GC_00008667	0	1	1
GC_00005751	1	0	1
GC_00005750	0	1	1
GC_00000048	13	9	25
GC_00000049	11	9	25
GC_00000042	12	9	25
GC_00000043	13	9	25
GC_00000040	11	9	25
GC_00000041	13	9	25
GC_00000046	12	9	25
GC_00000047	13	9	25
GC_00000044	13	8	25
GC_00000045	13	9	25
GC_00001799	2	4	6
GC_00001798	3	2	6
GC_00005278	1	0	1
GC_00005279	1	0	1
GC_00005753	1	0	1
GC_00005272	1	0	1
GC_00005273	1	0	1
GC_00001793	4	1	6
GC_00005271	0	1	1
GC_00005276	0	1	1
GC_00005277	1	0	1
GC_00001797	4	2	6
GC_00001796	2	4	6
GC_00005740	1	0	1
GC_00005752	1	0	1
GC_00009933	0	1	1
GC_00004279	1	0	1
GC_00004278	0	1	1
GC_00000228	12	9	22
GC_00000229	13	8	22
GC_00000226	11	9	22
GC_00000227	11	9	22
GC_00000224	5	4	22
GC_00000225	11	9	22
GC_00000222	13	9	22
GC_00000223	12	8	22
GC_00000220	12	9	22
GC_00000221	12	9	22
GC_00005755	0	1	1
GC_00001579	4	3	7
GC_00001578	3	0	7
GC_00005058	1	0	1
GC_00005059	0	1	1
GC_00005056	0	1	1
GC_00005057	1	0	1
GC_00005054	1	0	1
GC_00001576	7	0	7
GC_00005052	1	0	1
GC_00005053	0	1	1
GC_00005050	0	1	1
GC_00005051	0	1	1
GC_00005754	1	0	1
GC_00008661	0	1	1
GC_00005757	0	1	1
GC_00008952	0	1	1
GC_00007181	0	1	1
GC_00008858	0	1	1
GC_00000943	6	8	14
GC_00000230	11	9	22
GC_00005756	1	0	1
GC_00000941	6	8	14
GC_00004909	1	0	1
GC_00000232	13	8	22
GC_00004903	1	0	1
GC_00004902	1	0	1
GC_00004901	1	0	1
GC_00004900	0	1	1
GC_00004907	0	1	1
GC_00004906	1	0	1
GC_00004905	0	1	1
GC_00004904	1	0	1
GC_00000945	12	2	14
GC_00000944	6	8	14
GC_00005049	0	1	1
GC_00001549	4	3	7
GC_00006509	1	0	1
GC_00006508	1	0	1
GC_00006505	1	0	1
GC_00006504	1	0	1
GC_00006507	1	0	1
GC_00006506	0	1	1
GC_00006501	1	0	1
GC_00006500	0	1	1
GC_00006503	1	0	1
GC_00006502	0	1	1
GC_00008848	1	0	1
GC_00008849	0	1	1
GC_00008842	1	0	1
GC_00008843	1	0	1
GC_00008840	1	0	1
GC_00008841	1	0	1
GC_00008846	0	1	1
GC_00008847	1	0	1
GC_00008844	1	0	1
GC_00008845	1	0	1
GC_00001540	4	3	7
GC_00001541	0	4	7
GC_00001542	1	6	7
GC_00002084	4	0	4
GC_00002085	1	1	4
GC_00002086	2	2	4
GC_00002087	2	2	4
GC_00002080	2	2	4
GC_00002081	3	1	4
GC_00002082	1	3	4
GC_00002083	0	4	4
GC_00001012	11	2	13
GC_00002088	3	1	4
GC_00002089	1	3	4
GC_00001013	8	4	13
GC_00001546	3	4	7
GC_00009067	0	1	1
GC_00001547	4	3	7
GC_00009066	1	0	1
GC_00009815	0	1	1
GC_00009069	0	1	1
GC_00004125	0	2	2
GC_00009068	0	1	1
GC_00004124	1	0	2
GC_00004127	0	1	2
GC_00004126	2	0	2
GC_00004121	2	0	2
GC_00004120	0	1	2
GC_00007102	1	0	1
GC_00007103	0	1	1
GC_00007100	1	0	1
GC_00007101	1	0	1
GC_00007106	1	0	1
GC_00004123	2	0	2
GC_00007104	0	1	1
GC_00007105	0	1	1
GC_00007108	1	0	1
GC_00004122	2	0	2
GC_00002558	0	3	3
GC_00002559	3	0	3
GC_00002552	1	2	3
GC_00002553	1	2	3
GC_00002550	3	0	3
GC_00002551	1	2	3
GC_00002556	0	3	3
GC_00002557	0	3	3
GC_00002554	0	3	3
GC_00002555	0	3	3
GC_00003689	1	1	2
GC_00003688	1	1	2
GC_00003939	0	2	2
GC_00003938	0	2	2
GC_00003937	1	1	2
GC_00003936	2	0	2
GC_00003935	0	2	2
GC_00003934	0	2	2
GC_00003933	0	2	2
GC_00003684	0	2	2
GC_00003931	2	0	2
GC_00003686	1	1	2
GC_00008361	1	0	1
GC_00009541	0	1	1
GC_00008360	1	0	1
GC_00002888	2	0	3
GC_00002889	1	2	3
GC_00002338	2	2	4
GC_00002339	2	2	4
GC_00002884	3	0	3
GC_00002885	2	1	3
GC_00002886	3	0	3
GC_00002887	0	3	3
GC_00002880	2	0	3
GC_00002881	3	0	3
GC_00002882	1	2	3
GC_00002883	3	0	3
GC_00003069	2	0	2
GC_00003068	0	2	2
GC_00003065	0	2	2
GC_00003064	0	2	2
GC_00003067	2	0	2
GC_00003066	2	0	2
GC_00003061	0	2	2
GC_00003060	0	2	2
GC_00003063	1	1	2
GC_00003062	0	2	2
GC_00004486	1	0	1
GC_00004487	1	0	1
GC_00004484	1	0	1
GC_00004485	1	0	1
GC_00004482	0	1	1
GC_00004483	0	1	1
GC_00004480	0	1	1
GC_00004481	1	0	1
GC_00004488	1	0	1
GC_00004489	0	1	1
GC_00005794	0	1	1
GC_00008129	1	0	1
GC_00008024	1	0	1
GC_00008025	1	0	1
GC_00008026	0	1	1
GC_00008027	1	0	1
GC_00008020	0	1	1
GC_00008021	0	1	1
GC_00008022	1	0	1
GC_00008023	1	0	1
GC_00008028	0	1	1
GC_00008029	1	0	1
GC_00009851	1	0	1
GC_00000569	9	9	19
GC_00000568	10	9	19
GC_00000561	10	9	19
GC_00000560	10	8	19
GC_00000563	11	8	19
GC_00000562	10	9	19
GC_00000565	10	8	19
GC_00000564	9	9	19
GC_00000567	10	9	19
GC_00000566	11	8	19
GC_00009856	0	1	1
GC_00001968	0	5	5
GC_00001969	2	3	5
GC_00001966	4	0	5
GC_00001967	1	4	5
GC_00001964	3	1	5
GC_00001965	1	4	5
GC_00001962	2	2	5
GC_00001963	1	4	5
GC_00001960	5	0	5
GC_00001961	3	1	5
GC_00009857	1	0	1
GC_00008459	0	1	1
GC_00005427	0	1	1
GC_00005426	0	1	1
GC_00005425	1	0	1
GC_00005424	0	1	1
GC_00005423	1	0	1
GC_00005422	0	1	1
GC_00005421	0	1	1
GC_00005420	1	0	1
GC_00009773	0	1	1
GC_00009772	0	1	1
GC_00009771	1	0	1
GC_00009770	1	0	1
GC_00009777	1	0	1
GC_00009776	1	0	1
GC_00005429	1	0	1
GC_00005428	1	0	1
GC_00007359	1	0	1
GC_00007358	1	0	1
GC_00007357	0	1	1
GC_00007356	1	0	1
GC_00007355	1	0	1
GC_00007354	1	0	1
GC_00007353	0	1	1
GC_00007352	1	0	1
GC_00007351	0	1	1
GC_00007350	0	1	1
GC_00001218	8	2	10
GC_00001219	5	5	10
GC_00001210	5	5	10
GC_00001211	4	6	10
GC_00001212	5	4	10
GC_00001213	3	6	10
GC_00001214	4	6	10
GC_00001215	4	6	10
GC_00001216	4	6	10
GC_00001217	4	6	10
GC_00009308	0	1	1
GC_00009309	0	1	1
GC_00009302	1	0	1
GC_00009303	1	0	1
GC_00009300	1	0	1
GC_00009301	1	0	1
GC_00009306	1	0	1
GC_00009307	0	1	1
GC_00009304	0	1	1
GC_00009305	1	0	1
GC_00009811	0	1	1
GC_00008125	1	0	1
GC_00008556	0	1	1
GC_00008124	0	1	1
GC_00003218	0	2	2
GC_00003219	0	2	2
GC_00003212	0	2	2
GC_00003213	2	0	2
GC_00003210	0	2	2
GC_00003211	0	2	2
GC_00003216	0	2	2
GC_00003217	2	0	2
GC_00003214	2	0	2
GC_00003215	1	0	2
GC_00008231	1	0	1
GC_00008230	1	0	1
GC_00008233	0	1	1
GC_00008232	1	0	1
GC_00008235	0	1	1
GC_00008234	1	0	1
GC_00008237	0	1	1
GC_00008236	0	1	1
GC_00008239	1	0	1
GC_00008238	0	1	1
GC_00006539	1	0	1
GC_00006963	1	0	1
GC_00006962	1	0	1
GC_00008346	1	0	1
GC_00006249	0	1	1
GC_00006961	1	0	1
GC_00006530	1	0	1
GC_00006960	1	0	1
GC_00006531	1	0	1
GC_00006967	0	1	1
GC_00006532	0	1	1
GC_00010006	1	0	1
GC_00006966	0	1	1
GC_00003601	2	0	2
GC_00006533	1	0	1
GC_00006965	1	0	1
GC_00003352	1	1	2
GC_00006534	1	0	1
GC_00006964	0	1	1
GC_00003603	0	2	2
GC_00006243	1	0	1
GC_00003350	0	2	2
GC_00000028	12	9	26
GC_00000029	13	9	25
GC_00004079	1	0	2
GC_00004078	0	2	2
GC_00000024	13	9	26
GC_00003605	2	0	2
GC_00000026	13	9	26
GC_00000027	13	9	26
